,ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
2683,sophie,reulon,0,0,0,0,0.333333333,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.370370381,0.481481499,0.381481502,0.391111124,0.47619049,0.541666687,0.490476217,0.558333352,0.166666667,0,0,0,6,6,1,2,3,3,3,3,0,0,0,-1
2684,charlott,ruben,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.166666672,0.268518527,0.172222232,0.279629638,0.296296305,0.433333349,0.303703719,0.446666682,0.3125,0,0,0,8,5,2,2,2,2,6,3,3,0,3,0
2685,joseph,ruben,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.032258065,0.038461538,0.035087719,0,0,0,0.25,0.25,0.25,0.5,0,0.5,0.296296305,0.419753101,0.303703719,0.434567915,0.380952392,0.541666687,0.39047621,0.558333352,0.25,0,0,0,6,5,2,2,2,2,4,3,1,0,1,0
2686,elzear,rheda,0.166666667,0.166666667,0.577777778,0.577777778,0.5,0.577777778,0.577777778,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.096774194,0.115384615,0.105263158,0.047619048,0.0625,0.054054054,0,0.25,0.25,0,0,0,0.416666679,0.541666687,0.590476223,0.566666685,0.571428588,0.63888891,0.595238132,0.663888909,0.25,0,0,0,6,5,2,2,3,2,3,3,1,1,0,0
2687,thidime,rhoda,0.285714286,0.285714286,0.561904762,0.561904762,0.285714286,0.561904762,0.561904762,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.4,0.56,0.466666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.111111111,0.153846154,0.129032258,0.076923077,0.125,0.095238095,0.5,0.5,0.5,0.5,0.333333333,0.5,0.500000015,0.530864212,0.512500025,0.545679026,0.500000015,0.59259261,0.512500025,0.607407424,0.428571429,0,0,0,7,5,1,2,3,2,4,3,2,1,1,-1
2688,lilliy,rhode,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.08,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.25,0,0.5,0.133333337,0.24242425,0.136666673,0.250505057,0.190476196,0.333333343,0.195238105,0.344444454,0.333333333,0,0,0,6,5,2,1,2,2,4,3,1,0,1,1
2689,louise,rhodie,0.333333333,0.333333333,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0.125,0.125,0.125,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.142857143,0.142857143,0.142857143,0.125,0.125,0.125,0.225806452,0.225806452,0.225806452,0.142857143,0.142857143,0.142857143,0.5,0.5,0.5,0.25,0,0.5,0.541666679,0.555555569,0.55416669,0.567901247,0.714285731,0.694444463,0.728571458,0.713888906,0.416666667,0,0,0,6,6,1,1,4,3,2,3,0,1,-1,0
2690,james,fredrick,0,0,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.24242425,0.343434355,0.248484861,0.355555567,0.444444458,0.539682559,0.455555578,0.558730177,0.1875,0,0,0,5,8,2,2,2,2,3,6,-3,0,-3,0
2691,william,richard,0.142857143,0.142857143,0.523809524,0.523809524,0.285714286,0.523809524,0.523809524,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.083333333,0.083333333,0.083333333,0,0,0,0,0.25,0.25,0.5,0,0,0.400000012,0.511111128,0.41000002,0.526666683,0.583333351,0.629629652,0.600000031,0.651851873,0.285714286,0,0,0,7,7,2,2,3,2,4,5,0,1,-1,0
2692,maria,richd,0,0,0,0,0.4,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.25,0.25,0.25,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.4,0.4,0.4,0.25,0.25,0.25,0,0,0,0.4,0.4,0.4,0.166666667,0.166666667,0.166666667,0,0,0,0.076923077,0.076923077,0.076923077,0.125,0.125,0.125,0.25,0.5,0.25,0.25,0,0.25,0.375000007,0.407407416,0.383333348,0.42222223,0.611111124,0.682539701,0.622222245,0.707936525,0.1,0,0,0,5,5,2,1,3,1,2,4,0,2,-2,1
2693,sarah,ritchard,0.125,0.125,0.547222222,0.547222222,0.375,0.547222222,0.547222222,0.307692308,0.307692308,0.4,0.4,0.25,0.25,0.25,0.4,0.307692308,0.375,0.6,0.461538462,0.375,0.6,0.461538462,0.142857143,0.25,0.181818182,0.111111111,0.166666667,0.133333333,0,0,0,0,0,0,0.461538462,0.6,0.375,0,0,0,0,0,0,0.461538462,0.6,0.375,0,0,0,0,0,0,0.097560976,0.153846154,0.119402985,0.064516129,0.125,0.085106383,0,0.5,0.25,0.25,0.25,0,0.481481493,0.477777791,0.376666683,0.495555568,0.722222239,0.682539701,0.74444448,0.714285731,0.25,0,0,0,5,8,2,2,2,2,3,6,-3,0,-3,0
2694,gertrude,william,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.114285714,0.106666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.088888892,0.177777783,0.091111116,0.183703709,0.148148153,0.266666675,0.151851859,0.275555563,0.25,0,0,0,8,7,1,2,3,3,5,4,1,0,1,-1
2695,sophiah,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0.166666672,0.234567907,0.170833342,0.24444445,0.166666672,0.296296305,0.170833342,0.306172848,0.142857143,0,0,0,7,1,2,1,3,0,4,1,6,3,3,1
2696,rachael,richard,0.571428571,0.571428571,0.714285714,0.742857143,0.571428571,0.742857143,0.742857143,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.628571429,0.628571429,0.628571429,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.333333333,0.333333333,0.333333333,0.375,0.375,0.375,0.2,0.2,0.2,0.222222222,0.222222222,0.222222222,0.571428571,0.571428571,0.571428571,0.333333333,0.333333333,0.333333333,0.2,0.2,0.2,0.571428571,0.571428571,0.571428571,0.375,0.375,0.375,0.222222222,0.222222222,0.222222222,0.361111111,0.361111111,0.361111111,0.346153846,0.346153846,0.346153846,0.5,0.75,0.75,1,0.25,0.5,0.629629638,0.777777791,0.637037052,0.795061741,0.708333343,0.777777791,0.720833354,0.795061741,0.642857143,0.4,0.409090909,0.391304348,7,7,2,2,3,2,4,5,0,1,-1,0
2697,rosannah,richard,0.125,0.125,0.511904762,0.560714286,0.375,0.560714286,0.560714286,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.175,0.2,0.186666667,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0.111111111,0.125,0.117647059,0,0,0,0.1,0.111111111,0.105263158,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0.117647059,0.125,0.111111111,0.105263158,0.111111111,0.1,0.073170732,0.083333333,0.077922078,0,0,0,0.5,0.75,0.5,0.75,0.25,0.5,0.393939403,0.484848499,0.313888902,0.496969711,0.555555569,0.644444466,0.570370396,0.662222242,0.375,0,0,0,8,7,3,2,3,2,5,5,1,1,0,1
2698,minne,fredericka,0.1,0.1,0.433333333,0.433333333,0.2,0.433333333,0.433333333,0.133333333,0.133333333,0.2,0.2,0.1,0.1,0.1,0.2,0.133333333,0.2,0.4,0.266666667,0.2,0.4,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.2,0.1,0,0,0,0,0,0,0.133333333,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.277777786,0.361111124,0.286111126,0.372222235,0.555555572,0.619047642,0.572222253,0.63809526,0.15,0,0,0,5,10,1,4,2,4,3,6,-5,-2,-3,-3
2699,rubenia,r,0.142857143,0.142857143,0.714285714,0.714285714,0.142857143,0.714285714,0.714285714,0.25,0.25,1,1,0.142857143,0.142857143,0.142857143,1,0.25,0.142857143,1,0.25,0.142857143,1,0.25,0,0,0,0.125,0.5,0.2,0,0,0,0.111111111,0.333333333,0.166666667,0.25,1,0.142857143,0,0,0,0,0,0,0.25,1,0.142857143,0.2,0.5,0.125,0.166666667,0.333333333,0.111111111,0.055555556,0.333333333,0.095238095,0,0,0,0.5,0.5,0.5,0.25,0.333333333,0.5,0.208333336,0.28395062,0.212500006,0.288888892,0.291666672,0.407407416,0.295833342,0.417283959,0.214285714,0,0,0,7,1,3,1,4,0,3,1,6,4,2,2
2700,philias,robert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.133333333,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0.102564106,0.205128211,0.10512821,0.211965818,0.166666672,0.296296305,0.170833342,0.306172848,0.142857143,0,0,0,7,6,2,2,3,2,4,4,1,1,0,0
2701,margaret,byron,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.048780488,0.076923077,0.059701493,0,0,0,0.25,0.25,0,0.5,0.25,0.25,0.266666675,0.433333349,0.273333347,0.446666682,0.444444458,0.600000024,0.455555578,0.617777801,0.25,0,0,0,8,5,3,2,3,1,5,4,3,2,1,1
2702,evelina,lenord,0.142857143,0.142857143,0.436507937,0.436507937,0.428571429,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.4,0.466666667,0.430769231,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.111111111,0.129032258,0.119402985,0.076923077,0.095238095,0.085106383,0,0,0,0,0,0,0.333333343,0.363636374,0.346666688,0.381818192,0.666666687,0.629629652,0.687500037,0.656790144,0.214285714,0,0,0,7,6,4,2,4,2,3,4,1,2,-1,2
2703,olimpe,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.4,0.114285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190476196,0.263888896,0.195238105,0.275000006,0.190476196,0.333333343,0.195238105,0.344444454,0.083333333,0,0,0,6,1,1,1,3,0,3,1,5,3,2,0
2704,perlee,rob,0.166666667,0.166666667,0.5,0.5,0.166666667,0.5,0.5,0.222222222,0.222222222,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.222222222,0.166666667,0.333333333,0.222222222,0.166666667,0.333333333,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.333333333,0.166666667,0,0,0,0,0,0,0.222222222,0.333333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.25,0.333333333,0.25,0.250000007,0.402777791,0.258333348,0.419444457,0.380952392,0.541666687,0.39047621,0.558333352,0.333333333,0,0,0,6,3,1,1,3,1,3,2,3,2,1,0
2705,marceline,robbert,0.111111111,0.111111111,0.502645503,0.502645503,0.222222222,0.502645503,0.502645503,0.125,0.125,0.142857143,0.142857143,0.111111111,0.111111111,0.155555556,0.2,0.175,0.222222222,0.285714286,0.25,0.222222222,0.285714286,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.256410264,0.407407423,0.197619059,0.422222237,0.466666681,0.545454567,0.480000025,0.561616182,0.222222222,0,0,0,9,7,1,2,4,2,5,5,2,2,0,-1
2706,ervin,rober,0,0,0.466666667,0.466666667,0.4,0.466666667,0.466666667,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.25,0.25,0.25,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.115384615,0.115384615,0.115384615,0.125,0.125,0.125,0,0.5,0.25,0.25,0.25,0,0.375000007,0.38271606,0.383333348,0.42222223,0.50000001,0.603174618,0.51111113,0.625396839,0.1,0,0,0,5,5,2,2,2,2,3,3,0,0,0,0
2707,isaballa,robert,0.125,0.125,0.430555556,0.430555556,0.125,0.430555556,0.430555556,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.275,0.366666667,0.314285714,0.125,0.166666667,0.142857143,0.125,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.222222229,0.393939408,0.227777789,0.40606062,0.296296305,0.433333349,0.303703719,0.446666682,0.4375,0,0,0,8,6,4,2,4,2,4,4,2,2,0,2
2708,catherine,robertson,0.111111111,0.111111111,0.50462963,0.50462963,0.444444444,0.50462963,0.50462963,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.125,0.125,0.125,0.1,0.1,0.1,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.125,0.125,0.125,0,0,0,0.333333333,0.333333333,0.333333333,0.1,0.1,0.1,0,0,0,0.086956522,0.086956522,0.086956522,0.083333333,0.083333333,0.083333333,0.25,0,0,0.5,0.25,0,0.472222234,0.537037055,0.483333354,0.557407424,0.633333349,0.656565677,0.65000003,0.678787898,0.222222222,0,0,0,9,9,1,3,4,3,5,6,0,1,-1,-2
2709,susannah,robt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.111111114,0.222222229,0.113888895,0.229629636,0.148148153,0.266666675,0.151851859,0.275555563,0.1875,0,0,0,8,4,3,1,3,1,5,3,4,2,2,2
2710,zuphranie,stanley,0.222222222,0.222222222,0.587301587,0.587301587,0.333333333,0.587301587,0.587301587,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.333333333,0.428571429,0.375,0.333333333,0.428571429,0.375,0.125,0.166666667,0.142857143,0.1,0.125,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783,0.166666667,0.146341463,0.138888889,0.192307692,0.161290323,0,0.25,0,0,0.25,0,0.361111119,0.462962975,0.36944446,0.477777789,0.433333343,0.505050518,0.443333352,0.521212133,0.333333333,0,0,0,9,7,1,2,4,2,5,5,2,2,0,-1
2711,margrett,t,0.125,0.125,0,0,0.125,0,0,0.222222222,0.222222222,1,1,0.125,0.125,0.125,1,0.222222222,0.125,1,0.222222222,0.125,1,0.222222222,0,0,0,0.111111111,0.5,0.181818182,0,0,0,0.1,0.333333333,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0.333333333,0.085106383,0,0,0,0,0,0,0,0,0,0.185185187,0.255555558,0.188888894,0.260000002,0.33333334,0.422222233,0.340740754,0.433333343,0.25,0,0,0,8,1,2,1,2,0,6,1,7,2,5,1
2712,jessie,thomas,0,0,0.444444444,0.444444444,0.166666667,0.444444444,0.444444444,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.233333333,0.233333333,0.233333333,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.25,0.333333333,0.25,0.181818187,0.292929303,0.187878798,0.30101011,0.47619049,0.611111134,0.490476217,0.633333355,0.166666667,0,0,0,6,6,1,2,3,2,3,4,0,1,-1,-1
2713,anastasie,robena,0.111111111,0.111111111,0.518518519,0.518518519,0.333333333,0.518518519,0.518518519,0.266666667,0.266666667,0.333333333,0.333333333,0.222222222,0.222222222,0.266666667,0.4,0.32,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0.125,0.2,0.153846154,0.1,0.142857143,0.117647059,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.043478261,0.064516129,0.051948052,0.055555556,0.095238095,0.070175439,0,0,0,0.25,0,0,0.333333341,0.398148159,0.342424257,0.40925927,0.566666681,0.636363658,0.583333361,0.656565677,0.222222222,0,0,0,9,6,1,3,5,3,4,3,3,2,1,-2
2714,samuel,robine,0,0,0.444444444,0.444444444,0.166666667,0.444444444,0.444444444,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.2,0.2,0.2,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.032258065,0.032258065,0.032258065,0,0,0,0.25,0.25,0.25,0.5,0,0.25,0.181818187,0.292929303,0.187878798,0.303030312,0.380952392,0.500000015,0.39047621,0.513888903,0.166666667,0,0,0,6,6,2,1,3,3,3,3,0,0,0,1
2715,matila,donald,0.166666667,0.166666667,0.555555556,0.555555556,0.333333333,0.555555556,0.555555556,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.233333333,0.233333333,0.233333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.064516129,0.064516129,0.064516129,0,0,0,0.25,0.25,0.25,0.5,0.25,0.25,0.370370381,0.506172856,0.381481502,0.523456805,0.571428588,0.63888891,0.590476223,0.658333354,0.333333333,0,0,0,6,6,3,2,3,2,3,4,0,1,-1,1
2716,telesphore,james,0.2,0.2,0.533333333,0.533333333,0.2,0.533333333,0.533333333,0.266666667,0.266666667,0.4,0.4,0.2,0.2,0.2,0.4,0.266666667,0.2,0.4,0.266666667,0.2,0.4,0.266666667,0.111111111,0.25,0.153846154,0.090909091,0.166666667,0.117647059,0,0,0,0,0,0,0.266666667,0.4,0.2,0.153846154,0.25,0.111111111,0,0,0,0.266666667,0.4,0.2,0.117647059,0.166666667,0.090909091,0,0,0,0.058823529,0.115384615,0.077922078,0.048780488,0.125,0.070175439,0.25,0,0.25,0.25,0.25,0.25,0.230769235,0.307692317,0.235897445,0.335042743,0.515151528,0.537037055,0.52727275,0.557407424,0.3,0,0,0,10,5,1,2,4,2,6,3,5,2,3,-1
